,Ab_Debris,Ab_Others,Ab_CD3-CD16-CD19-,Ab_CD3+CD4-CD8-,Ab_CD3+CD4+CD8-,Ab_CD3+CD4-CD8+,Ab_CD3+CD4+CD8+,Ab_CD3-CD16+CD56+,Ab_CD3+CD16+CD56+,Ab_CD3-CD19+,Lymph Events,CD3+,CD3+CD4+,CD3+CD8+,CD3+CD4+CD8+,CD3-,CD16+CD56,CD19+,%T-sum,CD4/CD8 Ratio,LymphSum
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CBR_CD4_L_37C-13D,6.49958147,77.52228076,0.0,0.86661086,2.56536511,6.36171156,0.06893495,2.3782559500000002,0.0,3.73725934,0.16,61.69,16.05,39.79,0.43,0.0,14.88,23.38,4.99,0.4,99.95
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CBR_CD4_L_37C-1D,8.28628109,75.83295183,0.0,1.05803957,2.24324737,5.98707971,0.03052037,2.88926192,0.0,3.67261814,0.16,58.64,14.12,37.68,0.19,0.0,18.18,23.11,6.46,0.37,99.93
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CBR_CD4_L_37C-3D,7.82214506,76.08024691,0.0,0.99826389,2.25212191,6.5152392,0.08680556,2.72472994,0.0,3.52044753,0.16,61.17,13.98,40.45,0.54,0.0,16.92,21.86,5.66,0.35,99.95
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CBR_CD4_L_37C-7D,6.7086920899999996,77.18839688,0.0,1.0865108700000001,2.48052481,6.1295613,0.030750310000000003,2.75215252,0.0,3.6234112300000003,0.16,60.37,15.39,38.04,0.19,0.0,17.08,22.49,6.56,0.4,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CBR_CD4_L_4C,10.17274472,74.37619962000001,0.0,0.85892514,2.38963532,6.35796545,0.0,2.38003839,0.0,3.4644913600000002,0.15,62.13,15.46,41.12,0.0,0.0,15.39,22.41,5.55,0.38,99.93
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_37C-13D_1,2.19214117,80.74203978999999,0.0,0.8878171799999999,2.46615882,6.69151093,0.0,3.33205458,0.0,3.6882775299999997,0.17,58.83,14.44,39.19,0.0,0.0,19.51,21.6,5.2,0.37,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_37C-1D,8.28628109,75.83295183,0.0,1.05803957,2.24324737,5.98707971,0.03052037,2.88926192,0.0,3.67261814,0.16,58.64,14.12,37.68,0.19,0.0,18.18,23.11,6.46,0.37,99.93
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_37C-7D,6.7086920899999996,77.18839688,0.0,1.0865108700000001,2.48052481,6.1295613,0.030750310000000003,2.75215252,0.0,3.6234112300000003,0.16,60.37,15.39,38.04,0.19,0.0,17.08,22.49,6.56,0.4,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_37C-7D_1,2.50859802,80.1638681,0.0,1.16326118,2.5338863,6.94922112,0.08598017,2.54400162,0.0,4.0511834900000006,0.17,61.9,14.62,40.08,0.5,0.0,14.67,23.37,6.2,0.36,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_37C_13D_1,2.20310188,80.80232366999999,0.0,0.87137612,2.46615882,6.67506987,0.0,3.3046528200000003,0.0,3.6773168199999997,0.17,58.88,14.5,39.25,0.0,0.0,19.43,21.63,5.13,0.37,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/6CB_CD4_L_4C,10.17274472,74.37619962000001,0.0,0.85892514,2.38963532,6.35796545,0.0,2.38003839,0.0,3.4644913600000002,0.15,62.13,15.46,41.12,0.0,0.0,15.39,22.41,5.55,0.38,99.93
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Accuracy_6CBR_1,2.7812815300000002,65.09838547,0.0,1.40640767,13.729818369999998,8.19248234,0.9081735599999999,4.23814329,0.0,3.6453077700000005,0.32,75.43,42.73,25.5,2.83,0.0,13.19,11.35,1.54,1.68,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Accuracy_6CB_1,2.77186835,66.45601301,0.0,1.92716806,13.85934176,7.70241522,0.1439119,3.3975722700000004,0.0,3.7417094200000003,0.31,76.77,45.02,25.02,0.47,0.0,11.04,12.16,5.79,1.8,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/CDN-6C1-R1,2.7812815300000002,65.09838547,0.0,1.40640767,13.729818369999998,8.19248234,0.9081735599999999,4.23814329,0.0,3.6453077700000005,0.32,75.43,42.73,25.5,2.83,0.0,13.19,11.35,1.54,1.68,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/CDN-L1-6C1-R1,2.83173562,65.99394551,0.0,1.32441978,13.78027245,11.76841574,0.870333,0.0,0.0,3.4308778999999996,0.31,88.97,44.19,37.74,2.79,0.0,0.0,11.0,1.46,1.17,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL1_6CBR_1,3.45323741,66.78135752,0.0,1.29496403,12.962152020000001,7.88864561,0.61933062,3.3468877100000003,0.0,3.6534250900000003,0.3,76.46,43.53,26.49,2.08,0.0,11.24,12.27,2.28,1.64,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL1_6CB_1,3.08300395,66.65247796,0.0,1.17968988,13.90088173,7.86865309,0.13377925999999998,3.46609912,0.0,3.71541502,0.3,76.25,45.92,25.99,0.44,0.0,11.45,12.27,3.46,1.77,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL2_6CBR_1,2.84508576,64.7359107,0.0,1.2251565500000001,14.62020147,8.11325892,0.6670296800000001,3.57337326,0.0,4.21998366,0.32,75.94,45.08,25.02,2.06,0.0,11.02,13.01,1.72,1.8,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL2_6CB_1,2.97409866,64.7923988,0.0,1.45776389,15.30652089,7.78992581,0.13015749000000001,3.423142,0.0,4.12599245,0.32,76.56,47.47,24.16,0.4,0.0,10.62,12.8,4.13,1.96,99.98
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL3_6CBR_1,2.8271238,64.67132094,0.0,1.5967373999999999,14.190917259999999,8.07354669,1.2027372600000001,3.2971590500000003,0.0,4.14045759,0.33,77.09,43.65,24.83,3.7,0.0,10.14,12.74,1.21,1.76,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL3_6CB_1,2.77246023,64.48610469,0.0,1.85490791,14.707241400000001,8.48900918,0.0,3.7560234999999995,0.0,3.93425309,0.33,76.49,44.91,25.92,0.0,0.0,11.47,12.01,5.66,1.73,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL4_6CBR_1,2.30048282,64.42061914,0.0,1.35614882,13.83129793,8.981823349999999,1.39875036,3.99034365,0.0,3.72053394,0.33,76.81,41.55,26.98,4.2,0.0,11.99,11.18,-0.12,1.54,99.98
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL4_6CB_1,2.4263084,65.04244369,0.0,1.71779961,14.751687720000001,8.23474367,0.16041708000000002,3.3620747300000002,0.0,4.3045251,0.33,76.41,45.33,25.31,0.49,0.0,10.33,13.23,4.79,1.79,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL5_6CBR_1,2.15688712,68.54177026,0.0,1.25559423,12.25758329,7.38438588,1.46693187,3.44977623,0.0,3.48707111,0.29,76.3,41.82,25.19,5.0,0.0,11.77,11.9,-0.71,1.66,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL5_6CB_1,2.57006152,63.97812714,0.0,2.28298018,15.550239229999999,8.25700615,0.17771702,3.19207109,0.0,3.99179768,0.33,78.5,46.47,24.68,0.53,0.0,9.54,11.93,6.29,1.88,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Experiment_003-Samples-Tube_001_Unmixed,3.70531348,63.44670216,0.0,1.30392263,16.30989895,7.88873194,0.13039226,3.3141366899999998,0.0,3.90090188,0.33,78.01,49.64,24.01,0.4,0.0,10.09,11.87,3.56,2.07,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/LymphSet_6C_BR_WB-WB-WB2_Unmixed,3.9208852500000004,69.30382504,0.0,0.67962011,10.20301473,8.207719789999999,0.11327002,3.2586913,0.0,4.312973769999999,0.27,71.69,38.09,30.64,0.42,0.0,12.17,16.1,2.12,1.24,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P11_6CBR,3.8808109799999997,65.79971329,0.0,0.66557444,11.23284866,12.48208069,0.46078231000000003,2.12983821,0.0,3.34835142,0.3,81.9,37.04,41.15,1.52,0.0,7.02,11.04,0.67,0.9,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P12_6CBR,4.1956305899999995,56.36792453,0.0,0.9185700099999999,13.877855010000001,16.78252234,0.37239325,4.13356504,0.0,3.35153923,0.39,81.0,35.18,42.55,0.94,0.0,10.48,8.5,1.39,0.83,99.98
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P13_6CBR,7.90799963,57.28030789,0.0,1.97929075,18.271785939999997,10.53789059,0.1649409,0.46733254,0.0,3.39045175,0.35,88.89,52.47,30.26,0.47,0.0,1.34,9.74,5.22,1.73,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P14_6CB,3.23718239,70.44036531,0.0,0.6058414,10.308346140000001,7.939235009999999,0.0994665,2.95686771,0.0,4.41269554,0.26,71.98,39.15,30.15,0.38,0.0,11.23,16.76,1.92,1.3,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P14_6CBR,3.68563213,69.66977433,0.0,0.7231854999999999,10.2117278,8.18158055,0.09584386,3.04957742,0.0,4.3826784,0.27,72.08,38.31,30.69,0.36,0.0,11.44,16.44,2.36,1.25,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P15_6CBR,5.9521448900000005,77.77447287,0.0,0.25778307,4.49467909,1.0972304800000001,0.0,6.970057509999999,0.0,3.4536321,0.16,35.92,27.6,6.74,0.0,0.0,42.8,21.21,1.58,4.09,99.93
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P16_6CBR,6.63929667,81.58538608,0.0,0.25503856999999996,3.32794227,3.88570955,0.12026209,0.40640292000000006,0.0,3.77996185,0.12,64.39,28.24,32.97,1.02,0.0,3.45,32.07,1.14,0.86,99.91
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P17_6CBR,10.05583704,63.25095647,0.0,0.2740151,14.166063489999999,2.44028539,0.20163375000000003,3.7741702000000004,0.0,5.83703857,0.27,63.97,53.05,9.14,0.76,0.0,14.13,21.86,0.26,5.8,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P18_6CBR,5.9735606599999995,63.3432172,0.0,1.59377317,13.404991350000001,7.43143069,0.04941932,2.7798369199999997,0.0,5.4731900200000005,0.31,73.12,43.6,24.17,0.16,0.0,9.04,17.8,5.03,1.8,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P2_6CBR,5.8669307900000005,66.67443485999999,0.0,0.28548124,15.322768589999999,6.81659287,0.37287346,0.42530879,0.0,4.23560942,0.27,83.0,55.78,24.82,1.36,0.0,1.55,15.42,-0.32,2.25,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P3_6CBR,11.12375956,77.76485436,0.0,0.24994432000000003,5.1151971099999995,2.8706476299999997,0.03712044,0.64589572,0.0,2.19258086,0.11,74.39,45.99,25.81,0.33,0.0,5.81,19.71,1.93,1.78,99.91
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P4_6CBR,12.638635579999999,78.54044462,0.0,0.2045645,2.40301671,1.1312663299999999,0.029575590000000002,2.34879479,0.0,2.70370188,0.09,42.67,27.21,12.81,0.33,0.0,26.6,30.62,1.99,2.12,99.89
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P5_6CBR,9.668670279999999,53.88506084,0.0,2.37501833,15.173728189999999,11.22269462,0.20524850000000003,2.1184577,0.0,5.35112154,0.36,79.48,41.62,30.78,0.56,0.0,5.81,14.68,5.96,1.35,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P6_6CBR,8.655644129999999,62.67099695,0.0,0.62985927,10.78141915,11.29810058,0.13778171,4.41393564,0.0,1.41226257,0.29,79.65,37.59,39.39,0.48,0.0,15.39,4.92,1.71,0.95,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P7_6CBR,10.18480679,65.12282614,0.0,2.08418472,11.12927394,5.9120010899999995,0.13168052,2.83794215,0.0,2.5972846599999997,0.25,77.96,45.05,23.93,0.53,0.0,11.49,10.51,7.92,1.88,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P8_6CBR,5.78555262,69.32289702,0.0,0.45265936999999995,11.07129385,7.83195021,0.10373444000000001,0.91946435,0.0,4.51244813,0.25,78.15,44.46,31.45,0.42,0.0,3.69,18.12,1.4,1.41,99.96
