,Ab_Debris,Ab_Others,Ab_CD3-CD16-CD19-,Ab_CD3+CD4-CD8-,Ab_CD3+CD4+CD8-,Ab_CD3+CD4-CD8+,Ab_CD3+CD4+CD8+,Ab_CD3-CD16+CD56+,Ab_CD3+CD16+CD56+,Ab_CD3-CD19+,Lymph Events,CD3+,CD3+CD4+,CD3+CD8+,CD3+CD4+CD8+,CD3-,CD16+CD56,CD19+,%T-sum,CD4/CD8 Ratio,LymphSum
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL1_6CB_1,3.08300395,66.5673457,0.08513226,1.17968988,13.90088173,7.86865309,0.13377925999999998,3.46609912,0.0,3.71541502,0.3,76.03,45.79,25.92,0.44,0.0,11.42,12.24,3.44,1.77,99.69
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL2_6CBR_1,2.84508576,64.38878301,0.29948271,1.16389872,14.83800708,8.16090389,0.46283692000000004,3.6346310899999996,0.0,4.20637081,0.33,75.13,45.27,24.9,1.41,0.0,11.09,12.83,2.14,1.82,99.05
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL2_6CB_1,2.97409866,64.70128856000001,0.09761812,1.45125602,15.332552390000002,7.77040219,0.13015749000000001,3.41663413,0.0,4.12599245,0.32,76.34,47.42,24.03,0.4,0.0,10.57,12.76,4.09,1.97,99.67
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL3_6CBR_1,2.8271238,64.75426833,0.0,1.34098293,14.190917259999999,8.38459943,1.1958249799999998,3.1589133899999995,0.0,4.14736988,0.32,77.44,43.76,25.86,3.69,0.0,9.74,12.79,0.44,1.69,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL3_6CB_1,2.77246023,64.40029045,0.04620767,1.83510463,14.700640309999999,8.51541356,0.0,3.7626246,0.0,3.96725856,0.33,76.29,44.77,25.93,0.0,0.0,11.46,12.08,5.59,1.73,99.83
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL4_6CBR_1,2.30048282,64.24311275,0.19170689999999999,1.5194546999999998,13.83839818,8.84691849,1.3632490800000001,3.97614314,0.0,3.72053394,0.33,76.4,41.35,26.44,4.07,0.0,11.88,11.12,0.47,1.56,99.4
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL4_6CB_1,2.4263084,64.98228728,0.06015641,1.9651092799999998,14.724951540000001,8.01417018,0.16041708000000002,3.3620747300000002,0.0,4.3045251,0.33,76.27,45.17,24.58,0.49,0.0,10.31,13.2,5.54,1.84,99.78
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL5_6CBR_1,3.0146693200000003,67.12456489,0.5096966700000001,1.35504724,12.3073098,7.452759820000001,1.41098956,3.32545997,0.0,3.49950273,0.3,75.41,41.2,24.95,4.72,0.0,11.13,11.72,-0.18,1.65,98.26
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/DL5_6CB_1,2.57006152,63.92344498,0.07518797,2.3239918,15.5570745,8.20915926,0.17771702,3.18523582,0.0,3.97812714,0.34,78.37,46.42,24.49,0.53,0.0,9.5,11.87,6.4,1.9,99.74
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Experiment_003-Samples-Tube_001_Unmixed,3.70531348,63.35977399,0.11952624,1.36911877,16.30989895,7.86699989,0.13039226,3.3141366899999998,0.0,3.90090188,0.33,77.76,49.39,23.82,0.39,0.0,10.04,11.81,3.77,2.07,99.61
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/LymphSet_6C_BR_WB-WB-WB2_Unmixed,3.9208852500000004,68.91173652,0.36594929000000004,0.69704627,10.22915396,8.18158055,0.1219831,3.2586913,0.0,4.312973769999999,0.27,70.76,37.64,30.1,0.45,0.0,11.99,15.87,2.12,1.25,98.62
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P11_6CBR,3.86033176,64.70407536,1.0546795,0.64509523,11.25332787,12.48208069,0.53245955,2.17079664,0.0,3.34835142,0.31,79.1,35.73,39.63,1.69,0.0,6.89,10.63,0.36,0.9,96.62
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P12_6CBR,4.18321748,56.26861966,0.18619661999999998,0.70754717,13.927507450000002,16.98113208,0.38480636,4.00943396,0.0,3.35153923,0.4,80.9,35.21,42.93,0.97,0.0,10.14,8.47,0.82,0.82,99.51
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P13_6CBR,7.90799963,57.19783744,0.0,2.13506827,18.271785939999997,10.49207367,0.1649409,0.43984239,0.0,3.39045175,0.35,89.0,52.35,30.06,0.47,0.0,1.26,9.71,5.65,1.74,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P14_6CB,3.22813998,70.07866896,0.29839949,0.6058414,10.38972782,7.948277419999999,0.09042409,2.9478253,0.0,4.41269554,0.27,71.28,38.91,29.77,0.34,0.0,11.04,16.52,1.92,1.31,98.84
